Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Region,Income Group,gdp_per_capita_growth,region_economic_weight,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_growth,gdp_ppp_2017_rolling_mean_3y,gdp_ppp_2017_rolling_std_3y,gdp_ppp_2017_deviation,gdp_ppp/capita_2017_log,gdp_ppp/capita_2017_squared,gdp_ppp/capita_2017_growth,gdp_ppp/capita_2017_rolling_mean_3y,gdp_ppp/capita_2017_rolling_std_3y,gdp_ppp/capita_2017_deviation,population_log,population_squared,population_growth,population_rolling_mean_3y,population_rolling_std_3y,population_deviation,gdp_per_capita_acceleration,MSW,MSW_log
2017,Austria,8797566,476590426691.82,54172.99,Europe & Central Asia,High income,0.0155073301073338,0.9334340482519056,26.889923314738773,2.2713843481429107e+23,0.0198943716230581,466542434979.34,9817536662.241549,1.4828030583155334,10.899956182945123,2934712845.5401,0.0089246368621469,53464.19666666666,657.615902813642,1.20732425589558,15.98998576394882,77397167524356,0.0108726452234424,8725644.333333334,78019.7913502309,2.089317866389455,-9.001472062335921,5018000.0,15.428542205191068
2018,Austria,8840521,488149581132.16,55217.29,Europe & Central Asia,High income,0.0192771342323914,0.9341458769196528,26.913887714547787,2.3829001355950324e+23,0.0225857243250608,476934680250.1,11046797851.52472,1.5722287603851672,10.91904951796373,3048949114.9441,0.0155073301073338,54245.34,937.8703228592476,1.3221155292659983,15.994856482644211,78154811551441,0.0069703919160026,8791585.0,52184.19945730884,2.02515588504064,0.7375866768436041,5119000.0,15.448469860790356
1990,Bangladesh,107147651,185404967416.74,1730.37,South Asia,Lower middle income,0.0,0.6462587093564188,25.945808282695182,3.437500194280242e+22,0.0,185404967416.74,2757222391.5883617,0.0,7.456668281612961,2994180.3368999995,0.0,1730.37,1932.6639936712995,0.0,18.489718366437977,11480619114817801,0.0,107147651.0,7183.248290294183,0.0,0.0,1938060.531,14.477198820670838
1991,Bangladesh,109242834,191866752913.35,1756.33,South Asia,Lower middle income,0.0150025717043176,0.6434234705600861,25.980066972810263,3.6812850873512495e+22,0.0,188635860165.04492,4569172343.225836,0.7071067811865491,7.471550890699081,3084695.0689,0.0,1743.35,18.3564920396028,0.7071067811865476,18.50908380626525,11933996780351556,0.0,108195242.5,1481518.1071267745,0.7071067811865475,0.0,2369945.0,14.67837772804161
1992,Bangladesh,111272102,202309456948.78,1818.15,South Asia,Lower middle income,0.0351983966566649,0.6409077689243822,26.033064327184096,4.092911637091027e+22,0.0348522781597628,193193725759.6233,8530010802.207274,1.0686658435177876,7.506124638009943,3305669.4225000003,0.0150025717043176,1768.2833333333335,45.09427605953269,1.1058314053170173,18.52748913792832,12381480683498404,0.0195541664277829,109220862.33333331,2062313.2832943543,0.9946304876580178,0.0,2278441.142,14.63900249634194
1993,Bangladesh,113418757,211841391887.5,1867.78,South Asia,Lower middle income,0.0272969776971097,0.6399213892834515,26.079103680144108,4.487677531683335e+22,0.0544268554966689,202005867249.87668,9990779527.437702,1.2017393100074638,7.533041090521846,3488602.1284,0.0351983966566649,1814.0866666666668,55.83599764787353,1.205698464231222,18.546597350040543,12863814439425049,0.0185757539025397,111311231.0,2088236.465169358,1.1700203299029868,1.3461575355467277,2549973.144,14.75159377747536
1994,Bangladesh,115614891,220082289886.66,1903.58,South Asia,Lower middle income,0.0191671395988821,0.6436597249315555,26.11726735830532,4.843621432175585e+22,0.047115617245383,211411046240.98,8894228223.463633,1.2561183924020007,7.552016790812235,3623616.8164,0.0272969776971097,1863.17,42.90116898174232,1.2120963041236354,18.565775329434924,13366803020941881,0.019291942557174,113435250.0,2171441.477202878,1.2808216257838163,-0.2244823545977925,2677959.522,14.80056606352639
1995,Bangladesh,117793338,231353315554.37,1964.06,South Asia,Lower middle income,0.0317717143487534,0.6458389426766954,26.16721188353613,5.352435661799989e+22,0.0389012644117086,221092332442.8433,9795097282.284431,1.3955001747526912,7.583278058188343,3857531.6836,0.0191671395988821,1911.8066666666664,48.66434149696633,1.3917264382341492,18.58444228259152,13875270477182244,0.0193630582638109,115608995.33333331,2187296.4592286884,1.350633091438316,-0.2978292391354502,2688130.968,14.80435707465814
1996,Bangladesh,119876868,241817239122.39,2017.21,South Asia,Lower middle income,0.0270612914065762,0.6482080456561831,26.211448067554265,5.847557713677515e+22,0.0512127789724219,231084281521.14,10869971897.53572,1.445798318233047,7.609966258928469,4069136.1841,0.0317717143487534,1961.6166666666668,56.85438974550135,1.441292633859934,18.60197568228721,14370463481489424,0.0188422700670971,117761699.0,2131164.6479972005,1.3901314450477,0.6576137605115797,2891678.977,14.877348198115612
1997,Bangladesh,122039226,252674582872.4,2070.44,South Asia,Lower middle income,0.0263879318464612,0.6504385328602745,26.25536826406339,6.384444482974133e+22,0.0452291921684646,241948379183.0533,10661238591.193596,1.4897521280294734,7.635999296579512,4286721.7936,0.0270612914065762,2017.236666666667,53.19000501347404,1.4764387222596598,18.61985308380383,14893572682679076,0.0176880122032028,119903144.0,2123065.9547616583,1.4332166457381184,-0.1482583813536672,3023179.527,14.921819989808526
1998,Bangladesh,124350471,265755613929.32,2137.15,South Asia,Lower middle income,0.0322202044009969,0.6527576857086327,26.305842978800733,7.062604633494979e+22,0.0448989649762512,253415811974.7033,11986388636.108871,1.5673017990169529,7.667696248151089,4567410.1225000005,0.0263879318464612,2074.933333333333,60.096118288400405,1.5605835514188204,18.63861452394432,15463039637921841,0.0180381589549036,122088855.0,2237214.390404512,1.4817887149033169,-0.024882757810712,3319818.978,15.015421115928548
1999,Bangladesh,126754824,278166816658.74,2194.53,South Asia,Lower middle income,0.0268488407458531,0.6551941336338895,26.3514868306002,7.737677789005707e+22,0.0517702687314849,265532337820.1533,12747583497.276888,1.595133745659365,7.694178754221784,4815961.920900001,0.0322202044009969,2134.04,62.10343066208254,1.568882625233066,18.657765266772177,16066785407270976,0.0189385419406051,124381507.0,2357952.194038936,1.5242528527243655,0.2210204493656746,3535192.228,15.078278517205067
2000,Bangladesh,129193327,292891006074.74,2267.08,South Asia,Lower middle income,0.033059470592792,0.6576601608058898,26.403066383841388,8.578514143947338e+22,0.0467015636882117,278937812220.93335,13584115809.986362,1.654071483989196,7.726688937594159,5139651.7264,0.0268488407458531,2199.5866666666666,65.11243071283256,1.6327755266578328,18.676820507112467,16690915741328929,0.0193352946769296,126766207.33333331,2421448.067663722,1.556057154978853,-0.1667079323363198,3747717.532,15.13665782133474
2001,Bangladesh,131670484,307761925321.03,2337.36,South Asia,Lower middle income,0.0310002293699385,0.660190792680045,26.452592351291177,9.471740267730726e+22,0.0529329471892541,292939916018.17,14797614953.772614,1.6873917209997866,7.757205107937423,5463251.7696,0.033059470592792,2266.3233333333337,71.41800636627613,1.6602539948470096,18.6958130337768,17337116356794256,0.019237950265309,129206211.66666669,2457855.329321963,1.5814009525427128,0.2313183614044163,3940192.718,15.186740447070536
2002,Bangladesh,134139826,319558821358.51,2382.28,South Asia,Lower middle income,0.0192182633398363,0.6625859718071194,26.490207198230475,1.021178403080401e+23,0.0507728777526725,306737250918.0933,13363403803.909636,1.6570778763394431,7.776232969147183,5675257.998400001,0.0310002293699385,2328.9066666666668,58.06336309010615,1.5949779080693198,18.714393298937704,17993492919310276,0.0191740321077109,131667879.0,2473250.5289131207,1.5985517737154389,-0.0622889957379559,4177837.156,15.245304483153513
2003,Bangladesh,136503206,334704527078.26,2451.99,South Asia,Lower middle income,0.029261883573719,0.6649381886334682,26.53651397085429,1.1202712044668167e+23,0.0383312393993326,320675091252.60004,13505942811.20402,1.6888438664508452,7.805062967609332,6012254.960099999,0.0192182633398363,2390.543333333333,57.76003145197773,1.6331916911257796,18.73185866681879,18633125248278436,0.0187539524803448,134104505.33333331,2416554.601998758,1.6029988853159944,-0.38006060824593,4361322.84,15.288286202265562
2004,Bangladesh,138789725,352241480926.78,2537.95,South Asia,Lower middle income,0.0350572392220196,0.6674324460251425,26.58758280269969,1.2407406088549114e+23,0.0473956739963006,335501609787.85004,16355903055.11453,1.7399773928083386,7.839505888718334,6441190.202499999,0.029261883573719,2457.4066666666668,77.97622992510871,1.7042192249689283,18.74847058312444,19262587765575625,0.0176187793772746,136477585.66666666,2325055.371095579,1.6019532931413218,0.5226081075215536,4868281.455,15.39825175420827
2005,Bangladesh,140912590,375263790171.62,2663.1,South Asia,Lower middle income,0.0493114521562678,0.67022147484341,26.650895056078863,1.4082291221396964e+23,0.0523953291029719,354069932725.5533,20341358918.57836,1.836516470082028,7.887621568493301,7092101.609999999,0.0350572392220196,2551.013333333333,106.15953105271988,1.8467091301069167,18.763650334125543,19856358020508100,0.0167506615192614,138735173.66666666,2205198.109204802,1.5913098023385868,0.1980513535193462,4865450.0,15.39766997228606
2006,Bangladesh,142628831,400301033697.86,2806.59,South Asia,Lower middle income,0.0538808155908527,0.673412828173022,26.715482685252024,1.6024091757957522e+23,0.0653594493875795,375935434932.0867,24036815162.41809,1.9112291697473325,7.940081743088989,7876947.428100001,0.0493114521562678,2669.213333333333,134.4242985227498,1.9653857760879792,18.77575623344553,20342983432426561,0.0152955487158721,140777048.66666666,1923138.661040973,1.5577382889128168,0.4065982732974327,5335798.621,15.489949313586136
2007,Bangladesh,144135934,428556679878.5,2973.28,South Asia,Lower middle income,0.0593923586986342,0.6772704425256315,26.783688841334683,1.836608278684832e+23,0.0667190498576739,401373834582.66,26662636771.91814,1.9803500751920928,7.9977572718822145,8840393.958400002,0.0538808155908527,2814.3233333333337,155.23453685740574,2.0684142658638422,18.7862674053146,20775167470052356,0.012179472394908,142559118.33333334,1612802.3832771543,1.5214033645132825,0.0926633314327189,5712913.641,15.558239896408212
2008,Bangladesh,145421318,454329177597.63,3124.23,South Asia,Lower middle income,0.0507688478717105,0.6814572471027022,26.842087833048108,2.064150016165388e+23,0.070585993544965,427728963724.6633,27023580792.283253,1.9906994135637424,8.047263159462155,9760813.0929,0.0593923586986342,2968.0333333333333,158.88498366218593,2.0866230248000286,18.79514573542424,21147359728857124,0.0105666083738706,144062027.66666666,1397709.7412812384,1.4817192479389398,0.1022913823286137,5698719.496,15.555752233220668
2009,Bangladesh,146706810,477250651606.58,3253.09,South Asia,Lower middle income,0.0412453628574081,0.6856977031209541,26.89130766488938,2.2776818445890523e+23,0.0601378975738675,453378836360.9033,24360892471.61193,1.965657322644516,8.087667945663249,10582594.5481,0.0507688478717105,3116.866666666667,140.05025181460027,2.05064904322671,18.803946670119988,21522888100376100,0.0089178594423233,145421354.0,1285438.0003781372,1.4532383677644536,-0.1451956281224776,6126117.547,15.628071917640444
2010,Bangladesh,148391139,503842047027.21,3395.36,South Asia,Lower middle income,0.0437338038603296,0.6898327857064575,26.94552865714457,2.538568083525693e+23,0.0504512479919352,478473958743.8066,24779092397.657784,1.972203878785304,8.130459548880024,11528469.5296,0.0412453628574081,3257.56,135.62025991716524,2.0395258619680354,18.815362183411185,22019930133717321,0.0088397768475734,146839755.66666666,1489367.3508320537,1.4581376092787013,-0.1875852104890709,6558263.943,15.696236635540176
2011,Bangladesh,150211005,536412307138.09,3571.06,South Asia,Lower middle income,0.0517470901465528,0.6939470708869088,27.00816893204876,2.8773816324920863e+23,0.0557178818533086,505835001923.96,29631136887.10974,2.013699803698458,8.180897739167746,12752469.5236,0.0437338038603296,3406.5033333333336,159.27762125713917,2.070260823158516,18.82755157024227,22563346023110025,0.0114809189839244,148436318.0,1752534.3095178383,1.472384970859705,0.0603326248219588,7113275.372,15.777473507452612
2012,Bangladesh,152090649,571394214633.93,3756.93,South Asia,Lower middle income,0.0520489714538539,0.6979692229355016,27.07134520179671,3.264913485171257e+23,0.0646437912497626,537216189599.74335,33783257796.58816,2.050176184787599,8.23162355287071,14114523.0249,0.0517470901465528,3574.4500000000003,180.80883634380072,2.09429043773891,18.83998728262468,23131565513241201,0.0122639802636732,150230931.0,1849835.4910997264,1.4891722690147235,0.1832286601873194,7652515.39,15.85054509158314
2013,Bangladesh,154030139,605755609456.61,3932.71,South Asia,Lower middle income,0.0467882020692427,0.7019301393628893,27.12974245695116,3.66939858388149e+23,0.0652145877906462,571187377076.2101,34672113873.268616,2.0634659890559126,8.277338279912556,15466207.9441,0.0520489714538539,3753.566666666667,180.848457647094,2.090016158826089,18.852658855514075,23725283720359321,0.0125133574600608,152110597.66666666,1909645.1475249303,1.507761763832128,0.0058337832416481,8018168.152,15.897220668494862
2014,Bangladesh,155961299,642470816515.33,4119.42,South Asia,Lower middle income,0.047476167833377,0.7059807890389311,27.18858723091972,4.127687500738748e+23,0.0601360565834463,606540213535.29,35544796193.28269,2.079095622602177,8.323710378895438,16969621.1364,0.0467882020692427,3936.353333333334,181.2724618725438,2.091691258060694,18.86511845751457,24323926785767401,0.012752197539771,154027362.33333334,1935326.4939109143,1.5237138447066054,-0.1010734552031508,8646120.0,15.972621339022728
2015,Bangladesh,157830000,684569615443.87,4337.39,South Asia,Lower middle income,0.052912788693554,0.7101785730574697,27.25205617912572,4.68635558388968e+23,0.0606105935884855,644265347138.6033,39437636086.084175,2.111463423760373,8.375258590526961,18812952.012100004,0.047476167833377,4129.84,202.541126441026,2.117271599383699,18.877029068711032,24910308900000000,0.0125375463044929,155940479.33333334,1900016.052227056,1.5344505883085433,0.0147038298910522,8922091.61,16.004041074576126
2016,Bangladesh,159784568,733266325889.24,4589.09,South Asia,Lower middle income,0.0580302901053397,0.7144953216410519,27.320774809663835,5.376795046831051e+23,0.0655263987816254,686768919282.8134,45437691772.89922,2.15846209124808,8.431654910705497,21059747.028100003,0.052912788693554,4348.633333333334,235.03677719312932,2.1586251732061954,18.889337022178232,25531108170946624,0.0119818250552017,157858622.33333334,1911795.200868664,1.548917339949917,0.1145126304055852,9764260.929,16.094239536128622
1995,Belgium,10136811,383010786203.89,37784.15,Europe & Central Asia,High income,0.0217054766646522,0.9013232518165386,26.67132898814536,1.4669726234852194e+23,0.0322697152488837,373165235344.7834,10338803349.65096,1.5728031107077776,10.539671447276238,1427641991.2225,0.0290931423565699,36900.52,926.7490586453196,1.626624030018563,16.131684108271674,102754937249721,0.0030867248914792,10112296.333333334,26324.223774562008,1.1877916727283548,-3.158270585689971,4613000.0,15.344389179318602
1996,Belgium,10156637,388072085801.76,38208.72,Europe & Central Asia,High income,0.0112367222764042,0.9023404151864882,26.684456947464646,1.505999437785286e+23,0.0238475727961204,381724175969.3767,7079449900.503221,1.4710186512311971,10.550845212489468,1459906284.0384002,0.0217054766646522,37658.10666666667,623.2680840804493,1.5045821833136217,16.13363803984149,103157275149769,0.0020965631015767,10136350.333333334,20520.87837625849,1.1909080420309872,-0.2539315142164187,4567000.0,15.334367311129231
1997,Belgium,10181245,402794212092.75,39562.37,Europe & Central Asia,High income,0.0354277766960002,0.9037792172800542,26.721691628506225,1.622431772954193e+23,0.0132145093041209,391292361366.1333,10277335063.521042,1.7600009149291689,10.58565896916607,1565181120.0169003,0.0112367222764042,38518.41333333334,928.6813568890676,1.8225393763915407,16.13605795845335,103657749750025,0.0019558419309584,10158231.0,22259.845372325708,1.255216394817764,-0.4823093521505819,4650000.0,15.35237799261728
